feature,importance_gain
labvalues_base_excess_median_m,0.0
labvalues_base_excess_mean_m,0.0
labvalues_bands_coeff_m,0.0
labvalues_bands_rate_change_m,0.0
labvalues_bands_last_m,0.0
labvalues_bands_first_m,0.0
labvalues_bands_std_m,0.0
labvalues_bands_max_m,0.0
labvalues_bands_min_m,0.0
labvalues_bands_median_m,0.0
labvalues_bands_mean_m,0.0
labvalues_asparate_aminotransferase_(ast)_coeff_m,0.0
labvalues_asparate_aminotransferase_(ast)_rate_change_m,0.0
labvalues_bicarbonate_max_m,0.0
labvalues_bicarbonate_min_m,0.0
labvalues_bicarbonate_median_m,0.0
labvalues_red_blood_cells_last_m,0.0
labvalues_basophils_coeff_m,0.0
labvalues_basophils_rate_change_m,0.0
labvalues_basophils_last_m,0.0
labvalues_basophils_first_m,0.0
labvalues_basophils_std_m,0.0
labvalues_basophils_max_m,0.0
labvalues_basophils_min_m,0.0
labvalues_basophils_median_m,0.0
labvalues_basophils_mean_m,0.0
labvalues_base_excess_coeff_m,0.0
labvalues_base_excess_last_m,0.0
labvalues_base_excess_first_m,0.0
"labvalues_bilirubin,_total_median_m",0.0
labvalues_troponin_t_min_m,0.0
"labvalues_bilirubin,_direct_coeff_m",0.0
"labvalues_bilirubin,_direct_rate_change_m",0.0
"labvalues_bilirubin,_direct_last_m",0.0
"labvalues_bilirubin,_direct_first_m",0.0
"labvalues_bilirubin,_direct_std_m",0.0
"labvalues_bilirubin,_direct_max_m",0.0
"labvalues_bilirubin,_direct_min_m",0.0
"labvalues_bilirubin,_direct_median_m",0.0
labvalues_white_blood_cells_rate_change_m,0.0
labvalues_bicarbonate_coeff_m,0.0
labvalues_bicarbonate_rate_change_m,0.0
labvalues_bicarbonate_last_m,0.0
labvalues_bicarbonate_first_m,0.0
labvalues_bicarbonate_std_m,0.0
labvalues_c-reactive_protein_coeff_m,0.0
labvalues_c-reactive_protein_rate_change_m,0.0
labvalues_c-reactive_protein_last_m,0.0
labvalues_c-reactive_protein_first_m,0.0
labvalues_c-reactive_protein_std_m,0.0
labvalues_c-reactive_protein_max_m,0.0
labvalues_c-reactive_protein_min_m,0.0
labvalues_c-reactive_protein_median_m,0.0
labvalues_c-reactive_protein_mean_m,0.0
"labvalues_bilirubin,_total_coeff_m",0.0
"labvalues_bilirubin,_total_rate_change_m",0.0
"labvalues_bilirubin,_total_last_m",0.0
"labvalues_bilirubin,_total_first_m",0.0
"labvalues_bilirubin,_total_std_m",0.0
"labvalues_bilirubin,_total_max_m",0.0
"labvalues_bilirubin,_total_min_m",0.0
