feature,mean_abs_shap
vitals_resprate_max_m,0.0
vitals_resprate_min_m,0.0
vitals_resprate_median_m,0.0
vitals_resprate_mean_m,0.0
vitals_heartrate_coeff_m,0.0
vitals_heartrate_rate_change_m,0.0
vitals_heartrate_last_m,0.0
vitals_heartrate_first_m,0.0
vitals_heartrate_std_m,0.0
vitals_heartrate_max_m,0.0
vitals_heartrate_min_m,0.0
vitals_heartrate_median_m,0.0
vitals_sbp_first_m,0.0
vitals_sbp_std_m,0.0
vitals_sbp_max_m,0.0
vitals_sbp_min_m,0.0
vitals_sbp_median_m,0.0
vitals_sbp_mean_m,0.0
vitals_o2sat_coeff_m,0.0
vitals_o2sat_rate_change_m,0.0
vitals_o2sat_last_m,0.0
vitals_o2sat_first_m,0.0
vitals_o2sat_std_m,0.0
vitals_o2sat_max_m,0.0
vitals_o2sat_min_m,0.0
vitals_o2sat_median_m,0.0
vitals_o2sat_mean_m,0.0
vitals_resprate_coeff_m,0.0
labvalues_absolute_basophil_count_min_m,0.0
labvalues_absolute_basophil_count_median_m,0.0
labvalues_absolute_basophil_count_mean_m,0.0
vitals_acuity_m,0.0
vitals_dbp_coeff_m,0.0
vitals_dbp_rate_change_m,0.0
vitals_dbp_last_m,0.0
vitals_dbp_first_m,0.0
vitals_dbp_std_m,0.0
vitals_dbp_max_m,0.0
vitals_dbp_min_m,0.0
vitals_dbp_median_m,0.0
vitals_dbp_mean_m,0.0
vitals_sbp_coeff_m,0.0
vitals_sbp_rate_change_m,0.0
vitals_sbp_last_m,0.0
labvalues_absolute_lymphocyte_count_mean_m,0.0
labvalues_absolute_eosinophil_count_coeff_m,0.0
labvalues_absolute_eosinophil_count_rate_change_m,0.0
labvalues_absolute_eosinophil_count_last_m,0.0
labvalues_absolute_eosinophil_count_first_m,0.0
labvalues_absolute_eosinophil_count_std_m,0.0
labvalues_absolute_eosinophil_count_max_m,0.0
labvalues_absolute_eosinophil_count_min_m,0.0
labvalues_absolute_eosinophil_count_median_m,0.0
